file_path,url_slug,topic,content_type,last_modified,word_count,has_code_blocks,has_next_lesson_links
learn/netezza-mako-appliance-latest-netezza-powered-dwh-appliance/index.html,/learn/netezza-mako-appliance-latest-netezza-powered-dwh-appliance/,Netezza,article,2025-06-29T17:01:13.136679+00:00,758,False,False
learn/netezza-monitor-grown-defects-on-disks/index.html,/learn/netezza-monitor-grown-defects-on-disks/,Netezza,article,2025-06-29T17:01:45.633512+00:00,617,True,False
learn/netezza-nzstats-command-and-usage/index.html,/learn/netezza-nzstats-command-and-usage/,Netezza,article,2025-06-29T17:01:13.136731+00:00,580,True,False
learn/netezza-out-of-range-error/index.html,/learn/netezza-out-of-range-error/,Netezza,article,2025-06-29T17:01:13.159657+00:00,572,True,False
learn/netezza-overview/index.html,/learn/netezza-overview/,Netezza,article,2025-06-29T17:01:13.136909+00:00,810,True,True
learn/netezza-query-history-details-using-nz_query_history-table/index.html,/learn/netezza-query-history-details-using-nz_query_history-table/,Netezza,article,2025-06-29T17:01:45.589628+00:00,441,True,False
learn/netezza-query-plan-analysis/index.html,/learn/netezza-query-plan-analysis/,Netezza,article,2025-06-29T17:01:45.589667+00:00,505,True,False
learn/netezza-security/index.html,/learn/netezza-security/,Netezza,article,2025-06-29T17:00:29.803309+00:00,539,False,False
learn/netezza-sequence-and-create-use-it/index.html,/learn/netezza-sequence-and-create-use-it/,Netezza,article,2025-06-29T17:01:13.137017+00:00,396,True,False
learn/netezza-storage/index.html,/learn/netezza-storage/,Netezza,article,2025-06-29T17:01:45.589793+00:00,696,False,False
learn/netezza-system-tables-and-views/index.html,/learn/netezza-system-tables-and-views/,Netezza,article,2025-06-29T17:01:13.136995+00:00,472,True,False
learn/netezza-temporary-table-space/index.html,/learn/netezza-temporary-table-space/,Netezza,article,2025-06-29T17:01:13.136983+00:00,785,True,False
learn/netezza-transaction-management-begin-commit-rollback/index.html,/learn/netezza-transaction-management-begin-commit-rollback/,Netezza,article,2025-06-29T17:01:45.589692+00:00,419,True,False
learn/netezza-twinfin-architecture/index.html,/learn/netezza-twinfin-architecture/,Netezza,article,2025-06-29T17:01:13.136893+00:00,737,True,False
learn/netezza-zone-maps-best-practices/index.html,/learn/netezza-zone-maps-best-practices/,Netezza,article,2025-06-29T17:01:13.132678+00:00,721,True,False
learn/nzstop-vs-nzsystem-stop/index.html,/learn/nzstop-vs-nzsystem-stop/,Netezza,article,2025-06-29T17:00:29.803319+00:00,246,False,False
learn/script-to-find-netezza-database-size/index.html,/learn/script-to-find-netezza-database-size/,Netezza,article,2025-06-29T17:01:13.136666+00:00,583,True,False
learn/smp-vs-mpp-architecture/index.html,/learn/smp-vs-mpp-architecture/,Netezza,article,2025-06-29T17:01:13.137054+00:00,783,False,False
learn/sql-to-find-all-resource-groups-in-netezza/index.html,/learn/sql-to-find-all-resource-groups-in-netezza/,Netezza,article,2025-06-29T17:01:45.589737+00:00,394,True,False
learn/steps-to-restore-table-in-netezza/index.html,/learn/steps-to-restore-table-in-netezza/,Netezza,article,2025-06-29T17:01:13.136952+00:00,724,True,False
learn/to-remove-the-bogus-sas-switch-entries-netezza/index.html,/learn/to-remove-the-bogus-sas-switch-entries-netezza/,Netezza,article,2025-06-29T17:01:45.590008+00:00,396,True,False
linux/grep_regex_example_linux/index.html,/linux/grep_regex_example_linux/,Linux,article,2025-06-29T17:00:29.755595+00:00,428,False,False
linux/input-output-redirection-in-linux-unix-examples/index.html,/linux/input-output-redirection-in-linux-unix-examples/,Linux,article,2025-06-29T17:01:13.077751+00:00,969,True,False
linux/linux-ls-command/index.html,/linux/linux-ls-command/,Linux,article,2025-06-29T17:01:13.073582+00:00,616,True,False
linux/linux-man-command-manual/index.html,/linux/linux-man-command-manual/,Linux,article,2025-06-29T17:01:13.077996+00:00,712,True,False
linux/simple-linux-commands/index.html,/linux/simple-linux-commands/,Linux,article,2025-06-29T17:01:13.073683+00:00,767,True,False
lp-profile/index.html,/lp-profile/,General,other,2025-06-29T17:01:13.077933+00:00,433,True,False
tag/linux/feed/index.html,/tag/linux/feed/,General,tag,2025-06-29T17:00:29.755645+00:00,9141,True,True
tag/linux/index.html,/tag/linux/,General,tag,2025-06-29T17:00:29.767703+00:00,1888,False,False
tag/linux/page/2/index.html,/tag/linux/page/2/,General,tag,2025-06-29T17:00:29.752848+00:00,301,False,False
tag/netezza/feed/index.html,/tag/netezza/feed/,General,tag,2025-06-29T17:00:29.702271+00:00,301,False,False
tag/netezza/index.html,/tag/netezza/,General,tag,2025-06-29T17:01:45.586671+00:00,424,True,False
tag/netezza/page/2/index.html,/tag/netezza/page/2/,General,tag,2025-06-29T17:00:29.752818+00:00,5,False,False
tag/netezza/page/6/index.html,/tag/netezza/page/6/,General,tag,2025-06-29T17:00:29.707145+00:00,301,False,False
temp/temp-testing/what-is-requirements-traceability-matrix-rtm-example-template/index.html,/temp/temp-testing/what-is-requirements-traceability-matrix-rtm-example-template/,General,other,2025-06-29T17:01:45.589941+00:00,380,False,False
upskill/netezza-sequence-and-create-use-it/index.html,/upskill/netezza-sequence-and-create-use-it/,General,other,2025-06-29T17:01:13.132635+00:00,344,True,False
